,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,games_draw_home_team,games_draw_away_team,League_1.0,League_1729.0,League_4769.0,League_7809.0,League_10257.0,League_13274.0,League_15722.0,League_17642.0,League_19694.0,League_21518.0,League_24558.0,B365_Win,B365_Draw,B365_Defeat,BW_Win,BW_Draw,BW_Defeat,label
119,14.0,12.0,8.0,7.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.5808666060374923,0.2533223809663508,0.1658110129961569,0.5325443786982248,0.2662721893491124,0.2011834319526627,1.0
120,-7.0,-1.0,1.0,1.0,0.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.405997693194925,0.2768166089965398,0.31718569780853517,0.4222648752399232,0.2751119641714651,0.3026231605886116,0.0
121,-6.0,6.0,0.0,3.0,0.0,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.1829960036096429,0.26911177001418074,0.5478922263761764,0.174346201743462,0.2590286425902864,0.5666251556662515,0.0
122,-4.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.22734026745913816,0.2674591381872214,0.5052005943536404,0.24578596628773028,0.27557820462563704,0.4786358290866327,0.0
123,4.0,-6.0,4.0,1.0,0.0,0.0,2.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0.6079999999999999,0.23999999999999996,0.15199999999999997,0.6040816326530611,0.2448979591836734,0.15102040816326529,2.0
124,8.0,-8.0,4.0,1.0,0.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.6840855106888362,0.20218527315914492,0.11372921615201902,0.6980748851995761,0.19516072059342987,0.10676439420699399,1.0
125,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.5107296137339056,0.27038626609442057,0.21888412017167377,0.5189873417721519,0.25949367088607594,0.22151898734177217,2.0
126,12.0,1.0,7.0,3.0,0.0,0.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.7063809748057451,0.20249587944431363,0.09112314574994114,0.7272727272727273,0.18181818181818182,0.09090909090909091,2.0
127,-8.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.4436536180308422,0.2823250296559905,0.27402135231316727,0.43189263447109794,0.2707386663848674,0.2973686991440347,2.0
128,0.0,8.0,2.0,4.0,0.0,0.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.2027257240204429,0.2606473594548552,0.5366269165247018,0.20160682902334923,0.24855636454933466,0.5498368064273161,0.0
129,1.0,6.0,3.0,5.0,0.0,1.0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.24391942880362222,0.27718116909502527,0.4788994021013525,0.2434103481939473,0.2684672958021478,0.4881223560039049,2.0
130,17.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.7665094339622641,0.14150943396226415,0.09198113207547169,0.7556427870461238,0.16192345436702651,0.08243375858684987,2.0
131,1.0,-13.0,3.0,2.0,0.0,0.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.4788994021013525,0.27718116909502527,0.24391942880362222,0.47732603596559814,0.27627052384675527,0.24640344018764657,2.0
132,6.0,6.0,4.0,6.0,1.0,0.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.4674220963172805,0.28328611898017003,0.2492917847025496,0.4657534246575343,0.2671232876712329,0.2671232876712329,2.0
133,2.0,24.0,4.0,8.0,0.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.30420841683366734,0.28577154308617236,0.41002004008016035,0.3233180927498367,0.27433050293925537,0.4023514043109079,2.0
134,-9.0,-7.0,3.0,3.0,1.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.41746111389864526,0.28901154039136984,0.29352734570998495,0.4539109012523096,0.2750975159104907,0.27099158283719976,2.0
135,-1.0,-16.0,4.0,0.0,0.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.6500776404176282,0.2161921021250311,0.13373025745734066,0.6490384615384616,0.21634615384615385,0.1346153846153846,2.0
136,-4.0,10.0,4.0,6.0,2.0,0.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.24929178470254953,0.28328611898017,0.4674220963172804,0.2426825802784882,0.26001705029838024,0.49730036942313155,1.0
137,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.4473684210526316,0.27631578947368424,0.27631578947368424,0.4421184844044379,0.27464936152396896,0.283232154071593,0.0
138,3.0,3.0,5.0,5.0,0.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.5601138393532957,0.25280813830270366,0.18707802234400076,0.5666251556662515,0.2590286425902864,0.174346201743462,2.0
139,8.0,4.0,5.0,4.0,1.0,0.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.4564841498559078,0.28357348703170027,0.25994236311239194,0.43147208121827413,0.26649746192893403,0.3020304568527919,2.0
140,-5.0,-1.0,3.0,0.0,0.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.5223880597014926,0.26865671641791045,0.208955223880597,0.5052005943536404,0.2674591381872214,0.22734026745913816,1.0
141,-2.0,7.0,2.0,5.0,0.0,1.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.27631578947368424,0.27631578947368424,0.4473684210526316,0.2671232876712329,0.2671232876712329,0.4657534246575343,0.0
142,-18.0,-11.0,0.0,2.0,0.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.2875816993464052,0.2875816993464052,0.4248366013071895,0.2832321540715931,0.274649361523969,0.442118484404438,2.0
143,-1.0,-2.0,4.0,4.0,0.0,0.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.4473684210526316,0.27631578947368424,0.27631578947368424,0.43219264892268694,0.2750316856780735,0.29277566539923955,1.0
144,2.0,18.0,5.0,7.0,0.0,2.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.2074074074074074,0.2592592592592593,0.5333333333333333,0.22955738934733677,0.26669167291822954,0.5037509377344336,2.0
145,15.0,-2.0,6.0,3.0,1.0,0.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.7510668563300142,0.17069701280227595,0.07823613086770981,0.7245841035120147,0.18484288354898332,0.09057301293900184,2.0
146,3.0,4.0,4.0,5.0,1.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.5059732958538299,0.26001405481377377,0.23401264933239635,0.477029702970297,0.2746534653465347,0.2483168316831683,2.0
147,-6.0,5.0,4.0,5.0,0.0,2.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.2875816993464052,0.2875816993464052,0.4248366013071895,0.3184848164215427,0.25933763622897044,0.4221775473494868,2.0
148,-1.0,11.0,4.0,6.0,0.0,0.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.21699819168173598,0.26100060277275466,0.5220012055455093,0.21564482029598306,0.25158562367864695,0.5327695560253699,2.0
149,-2.0,-4.0,4.0,3.0,2.0,0.0,4.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.4674220963172805,0.28328611898017003,0.2492917847025496,0.477029702970297,0.2746534653465347,0.2483168316831683,2.0
150,-1.0,-3.0,0.0,2.0,0.0,0.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.3905325443786982,0.2840236686390532,0.32544378698224846,0.3855871690651434,0.27880918378556524,0.3356036471492915,1.0
151,1.0,-9.0,5.0,1.0,0.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.6676557863501484,0.20771513353115725,0.12462908011869436,0.6262479578870939,0.24214921038300963,0.13160283172989654,2.0
152,5.0,3.0,5.0,4.0,1.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.41883568448241604,0.27717067355454006,0.3039936419630439,0.39622641509433965,0.2641509433962264,0.33962264150943394,1.0
153,3.0,1.0,5.0,4.0,1.0,0.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.5791912384161751,0.2502106149957877,0.17059814658803707,0.5503489531405782,0.2522432701894317,0.19740777666999004,2.0
154,12.0,14.0,6.0,6.0,0.0,2.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.3820549927641099,0.28364688856729375,0.3342981186685962,0.37819738719947305,0.279284224393457,0.34251838840706994,0.0
155,-2.0,-1.0,2.0,5.0,0.0,0.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.4247787610619469,0.2831858407079646,0.2920353982300885,0.43219264892268694,0.2750316856780735,0.29277566539923955,1.0
156,-3.0,2.0,3.0,6.0,1.0,2.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.4473684210526316,0.27631578947368424,0.27631578947368424,0.45572705117790413,0.27619821283509344,0.26807473598700243,2.0
157,11.0,2.0,6.0,4.0,2.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.5791912384161751,0.2502106149957877,0.17059814658803707,0.5667553607763343,0.25543903584285493,0.17780560338081078,1.0
158,4.0,-9.0,4.0,1.0,0.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.7709033405811425,0.15675034591816564,0.07234631350069183,0.7681780053860757,0.15628449075096024,0.07553750386296411,0.0
159,-18.0,-1.0,1.0,2.0,0.0,1.0,2.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0.4093097913322633,0.27688603531300165,0.31380417335473515,0.4029363784665579,0.27895595432300163,0.3181076672104404,0.0
160,0.0,-8.0,5.0,3.0,1.0,1.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.4903728275762602,0.2754741472560756,0.23415302516766426,0.4914089347079037,0.2754868270332188,0.23310423825887747,2.0
161,-3.0,11.0,3.0,6.0,0.0,0.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.28767123287671237,0.2671232876712329,0.4452054794520548,0.25879152904604624,0.25160287546143384,0.4896055954925198,1.0
162,-1.0,7.0,5.0,6.0,0.0,3.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.3251999676819907,0.2675931162640381,0.4072069160539711,0.31927248822175963,0.2935247069135532,0.3872028048646872,0.0
163,4.0,-1.0,4.0,0.0,0.0,0.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.6866642573183954,0.19660281893747744,0.11673292374412723,0.6728538283062645,0.20185614849187936,0.12529002320185617,2.0
164,8.0,8.0,7.0,5.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.3559693318729463,0.28806133625410735,0.3559693318729463,0.3621033947193255,0.28289327712447304,0.3550033281562015,0.0
165,10.0,2.0,5.0,5.0,1.0,1.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.6441717791411044,0.2223926380368098,0.13343558282208587,0.6264406779661017,0.23593220338983048,0.1376271186440678,2.0
166,-8.0,2.0,3.0,4.0,0.0,0.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.24591988130563794,0.2748516320474777,0.4792284866468843,0.2669404517453799,0.2792607802874743,0.45379876796714574,0.0
167,2.0,2.0,3.0,5.0,0.0,1.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.41002004008016035,0.28577154308617236,0.30420841683366734,0.41308089500860584,0.28399311531841653,0.3029259896729776,1.0
168,1.0,-4.0,1.0,2.0,0.0,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.32544378698224846,0.2840236686390532,0.3905325443786982,0.33532934131736525,0.2874251497005988,0.37724550898203596,0.0
169,1.0,-5.0,4.0,2.0,0.0,0.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.39016393442622954,0.2754098360655738,0.3344262295081967,0.3906945681211042,0.27649154051647373,0.33281389136242207,0.0
170,7.0,-1.0,5.0,5.0,2.0,1.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.6106870229007634,0.233587786259542,0.15572519083969466,0.6034482758620691,0.21551724137931036,0.18103448275862072,0.0
171,6.0,-3.0,6.0,3.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.5970774629445346,0.24668726758497875,0.15623526947048655,0.586003065022258,0.24885061665328762,0.1651463183244545,1.0
172,-9.0,9.0,3.0,6.0,0.0,3.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.19742911033269403,0.26049674280008245,0.5420741468672235,0.20638224072147068,0.25945195976413454,0.5341657995143947,0.0
173,-2.0,3.0,2.0,5.0,0.0,0.0,5.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.27631578947368424,0.27631578947368424,0.4473684210526316,0.2669404517453799,0.2792607802874743,0.45379876796714574,2.0
174,0.0,10.0,1.0,5.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.17915309446254069,0.250814332247557,0.5700325732899023,0.181360201511335,0.2518891687657431,0.5667506297229219,0.0
175,1.0,-2.0,5.0,3.0,1.0,1.0,3.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.42834645669291344,0.2771653543307087,0.29448818897637796,0.442118484404438,0.2832321540715931,0.274649361523969,2.0
176,-3.0,-21.0,0.0,1.0,0.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.5140093406910212,0.2687534552755911,0.21723720403338773,0.5052005943536404,0.2674591381872214,0.22734026745913816,0.0
177,-6.0,2.0,2.0,5.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.3239263803680982,0.2846625766871166,0.3914110429447853,0.34212567882079137,0.2878200155159038,0.3700543056633049,2.0
178,12.0,5.0,6.0,5.0,0.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.4903728275762602,0.2754741472560756,0.23415302516766426,0.47530583608371707,0.2793335836676614,0.24536058024862148,0.0
179,-18.0,5.0,2.0,4.0,0.0,1.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.2341530251676642,0.27547414725607555,0.4903728275762601,0.2555885262116716,0.26686449060336304,0.47754698318496536,2.0
180,0.0,5.0,4.0,6.0,1.0,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.415347137637028,0.2831912302070646,0.30146163215590743,0.41733143918697413,0.2678395803737296,0.31482898043929625,1.0
181,-5.0,0.0,2.0,3.0,2.0,1.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.4471544715447154,0.2845528455284553,0.26829268292682923,0.4657534246575343,0.2671232876712329,0.2671232876712329,1.0
182,-3.0,-1.0,3.0,3.0,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.5772394621886877,0.25273727803937135,0.17002325977194077,0.5488441461595824,0.26249067859806113,0.18866517524235646,1.0
183,2.0,-9.0,6.0,3.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.5420741468672235,0.26049674280008245,0.19742911033269403,0.5325443786982248,0.2662721893491124,0.2011834319526627,1.0
184,4.0,-2.0,4.0,3.0,2.0,0.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.5791912384161751,0.2502106149957877,0.17059814658803707,0.586003065022258,0.24885061665328762,0.1651463183244545,2.0
185,-10.0,9.0,2.0,5.0,0.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.24721363342201763,0.2609477241676853,0.4918386424102969,0.2264363499812242,0.27037176117161094,0.5031918888471649,0.0
186,-14.0,-1.0,3.0,4.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.42834645669291344,0.2771653543307087,0.29448818897637796,0.39367311072056244,0.28295254833040423,0.3233743409490334,2.0
187,0.0,8.0,3.0,6.0,0.0,2.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.2241273729332517,0.2614819350887937,0.5143906919779547,0.2264363499812242,0.27037176117161094,0.5031918888471649,0.0
188,3.0,2.0,6.0,5.0,0.0,2.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.3141116751269035,0.2899492385786802,0.39593908629441626,0.3191126279863481,0.2674914675767918,0.41339590443686003,2.0
189,1.0,4.0,3.0,5.0,0.0,1.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.2611940298507463,0.26865671641791045,0.4701492537313433,0.23875565828758552,0.2708273138784552,0.4904170278339594,0.0
190,6.0,7.0,6.0,7.0,2.0,0.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.6676557863501484,0.20771513353115725,0.12462908011869436,0.6484319735911341,0.20631926432445177,0.14524876208441403,1.0
191,-1.0,-14.0,4.0,3.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.7159005275056518,0.18613413715146948,0.09796533534287867,0.6986850902607532,0.19121907733452193,0.11009583240472476,2.0
192,8.0,-2.0,5.0,3.0,1.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.7457627118644068,0.1694915254237288,0.0847457627118644,0.7262247838616714,0.17291066282420747,0.10086455331412103,2.0
193,-5.0,1.0,2.0,4.0,2.0,0.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.34090909090909083,0.28409090909090906,0.37499999999999994,0.34950071326676174,0.2796005706134094,0.3708987161198288,0.0
194,-1.0,-12.0,3.0,1.0,0.0,1.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.4903728275762602,0.2754741472560756,0.23415302516766426,0.5039106145251397,0.2748603351955307,0.22122905027932963,1.0
195,0.0,1.0,5.0,3.0,0.0,2.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.4569015166058744,0.2754847379535419,0.26761374544058353,0.4652686762778506,0.2791612057667104,0.25557011795543905,0.0
196,4.0,-4.0,4.0,1.0,0.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.7003891050583657,0.1961089494163424,0.10350194552529182,0.6570955273329653,0.21336278299282163,0.12954168967421312,2.0
197,-15.0,9.0,1.0,6.0,1.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.49168474331164136,0.274765003615329,0.23355025307302965,0.47450057817297336,0.2665576777383468,0.25894174408867976,1.0
198,6.0,-7.0,4.0,3.0,1.0,1.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.46646341463414626,0.274390243902439,0.2591463414634146,0.4440534106200187,0.27585136114273884,0.28009522823724253,0.0
199,-3.0,-7.0,0.0,3.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.30112721417069244,0.2745571658615137,0.4243156199677939,0.28378378378378377,0.28378378378378377,0.4324324324324324,0.0
200,3.0,6.0,5.0,6.0,1.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.34090909090909083,0.28409090909090906,0.37499999999999994,0.3369237397673417,0.2675570874623008,0.3955191727703577,0.0
201,-1.0,6.0,1.0,5.0,1.0,1.0,5.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.26829268292682923,0.2845528455284553,0.4471544715447154,0.2593712212817412,0.2750906892382104,0.46553808948004843,1.0
202,-4.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.3849466996877355,0.28189942930978784,0.3331538710024765,0.3777974739641037,0.2924883669399512,0.32971415909594504,0.0
203,2.0,-2.0,3.0,2.0,1.0,0.0,4.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0.4564841498559078,0.28357348703170027,0.25994236311239194,0.4438964241676942,0.30332922318125766,0.2527743526510481,2.0
204,2.0,-2.0,4.0,4.0,0.0,1.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.47686589063875573,0.280250415729238,0.24288369363200624,0.4652686762778506,0.2791612057667104,0.25557011795543905,2.0
205,-3.0,1.0,3.0,5.0,0.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.33539731682146534,0.2889576883384932,0.3756449948400412,0.3233180927498367,0.27433050293925537,0.4023514043109079,2.0
206,-5.0,-2.0,3.0,1.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.4903728275762602,0.2754741472560756,0.23415302516766426,0.48285145733348944,0.2750790120566546,0.24206953060985603,2.0
207,8.0,0.0,6.0,4.0,0.0,2.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.45379876796714574,0.2669404517453799,0.2792607802874743,0.0
208,10.0,-14.0,6.0,3.0,1.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.6840855106888362,0.20218527315914492,0.11372921615201902,0.6878077034462786,0.19113814074717636,0.12105415580654504,1.0
209,-4.0,4.0,4.0,4.0,0.0,0.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.3388718845649322,0.295146480104941,0.36598163533012684,0.34212567882079137,0.2878200155159038,0.3700543056633049,0.0
210,1.0,1.0,3.0,3.0,0.0,1.0,4.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0.4247787610619469,0.2831858407079646,0.2920353982300885,0.41308089500860584,0.28399311531841653,0.3029259896729776,0.0
211,-2.0,-1.0,5.0,4.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.29352734570998495,0.28901154039136984,0.41746111389864526,0.32337434094903333,0.2829525483304042,0.3936731107205623,2.0
212,-9.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.5636978579481398,0.25366403607666294,0.1826381059751973,0.586003065022258,0.24885061665328762,0.1651463183244545,2.0
213,-11.0,0.0,1.0,4.0,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.48143053645116923,0.2682255845942228,0.25034387895460797,0.4657534246575343,0.2671232876712329,0.2671232876712329,1.0
214,-6.0,-1.0,2.0,3.0,0.0,2.0,3.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.3829673272629887,0.2828066416711301,0.33422603106588106,0.37819738719947305,0.279284224393457,0.34251838840706994,0.0
215,7.0,4.0,4.0,5.0,1.0,2.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.2944881889763779,0.27716535433070866,0.4283464566929133,0.29787914313119473,0.2795481189385058,0.4225727379302994,1.0
216,7.0,9.0,7.0,5.0,0.0,2.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.2845528455284553,0.26829268292682923,0.4471544715447154,0.29787914313119473,0.2795481189385058,0.4225727379302994,1.0
217,1.0,3.0,4.0,6.0,0.0,3.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.24721363342201763,0.2609477241676853,0.4918386424102969,0.2519295468038789,0.2707302592519295,0.4773401939441916,0.0
218,9.0,-6.0,7.0,3.0,1.0,1.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.5800611932687404,0.24094849566547683,0.17899031106578275,0.5666085854585775,0.24837636622841755,0.1850150483130049,2.0
219,5.0,7.0,5.0,6.0,2.0,1.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.5433938829374321,0.2685918335662164,0.18801428349635152,0.5284754156349488,0.2524938096922533,0.219030774672798,2.0
220,9.0,1.0,5.0,4.0,0.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.6263219741480611,0.22914218566392483,0.1445358401880141,0.6268314434959867,0.22168429099248313,0.1514842655115301,2.0
221,-12.0,8.0,0.0,4.0,0.0,2.0,4.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0.3559693318729463,0.28806133625410735,0.3559693318729463,0.3362386858866912,0.3077438819979886,0.35601743211532016,2.0
222,-3.0,-5.0,1.0,2.0,0.0,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.2676137454405836,0.27548473795354195,0.4569015166058745,0.2669404517453799,0.2792607802874743,0.45379876796714574,1.0
223,2.0,1.0,4.0,4.0,0.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.19742911033269403,0.26049674280008245,0.5420741468672235,0.1994818652849741,0.25647668393782386,0.5440414507772021,0.0
224,-3.0,-15.0,2.0,3.0,1.0,0.0,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0.5117329137305876,0.27543271533146335,0.21283437093794896,0.49080935424886923,0.26705803098835534,0.2421326147627755,2.0
225,-2.0,-4.0,5.0,0.0,1.0,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.6104945747546898,0.245804394572283,0.143701030673027,0.6037151702786377,0.2414860681114551,0.1547987616099071,2.0
226,5.0,-8.0,5.0,1.0,1.0,1.0,2.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.6500776404176282,0.2161921021250311,0.13373025745734066,0.6709856547894493,0.20823692734844979,0.12077741786210086,2.0
227,-6.0,0.0,3.0,3.0,2.0,1.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.5970774629445346,0.24668726758497875,0.15623526947048655,0.6058843653780364,0.23605884365378038,0.1580567909681834,2.0
228,-16.0,4.0,3.0,5.0,0.0,1.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.2341530251676642,0.27547414725607555,0.4903728275762601,0.2382753403933434,0.2586989409984871,0.5030257186081695,1.0
229,5.0,8.0,4.0,5.0,0.0,1.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.26865671641791045,0.2611940298507463,0.4701492537313433,0.2671232876712329,0.2671232876712329,0.4657534246575343,0.0
230,5.0,-7.0,5.0,3.0,1.0,0.0,4.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.5970774629445346,0.24668726758497875,0.15623526947048655,0.6144803633449104,0.22735773443761687,0.1581619022174726,0.0
231,-2.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.4830216088614491,0.26911203922280735,0.24786635191574358,0.44217687074829937,0.27891156462585037,0.27891156462585037,2.0
232,-7.0,-3.0,0.0,1.0,0.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.4903728275762602,0.2754741472560756,0.23415302516766426,0.4904170278339593,0.27082731387845516,0.23875565828758546,2.0
233,12.0,-12.0,8.0,3.0,1.0,1.0,2.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.763888888888889,0.1527777777777778,0.08333333333333334,0.7672348706387776,0.16312381033401036,0.06964131902721211,2.0
234,5.0,-6.0,5.0,1.0,0.0,0.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.7271285034373347,0.18759915388683238,0.0852723426758329,0.7276264591439688,0.16536964980544747,0.10700389105058364,2.0
235,11.0,6.0,6.0,6.0,1.0,0.0,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.40515851692638366,0.2804943578721118,0.3143471252015046,0.4222648752399232,0.2751119641714651,0.3026231605886116,2.0
236,-9.0,2.0,1.0,4.0,1.0,2.0,3.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0.3849466996877355,0.28189942930978784,0.3331538710024765,0.34950071326676174,0.2796005706134094,0.3708987161198288,1.0
237,-4.0,3.0,1.0,4.0,0.0,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.3153456998313659,0.26897133220910624,0.41568296795952775,0.3026231605886116,0.2751119641714651,0.4222648752399232,2.0
238,-8.0,-6.0,3.0,3.0,1.0,0.0,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0.2027257240204429,0.2606473594548552,0.5366269165247018,0.2011834319526627,0.2662721893491124,0.5325443786982248,0.0
